ShipBox,ShipTray,ShipHole,FlatNum,ManufactureDate,HexCode,IdleCurrent,BatteryVoltage,OutputCurrent,Period_Nom,Length_mm,Width_mm,Height_mm,Weight_air_mg,FullID,Power_db,Customer_PO,Sales_Order_No,Project Name,Project Fund,Notes,Manufacturer,DecCode,Model,Serial No,UseType,Frequency_kHz,Period_Est,EstimatedLife,WarrantyLife,BatteryType,Cost,Date_Received,Agency,Owner
2047,2,81,5355,22-Nov-23,ECB5,0.0000004674,3.19v,0.0000000574,5,14.2,3.2,3.2,209,G72ECB595,153,,,,,,,,,,,,,,,,,,,
2047,2,82,5354,22-Nov-23,EC9D,0.0000004554,3.19v,0.0000000552,5,14.2,3.2,3.2,207,G72EC9D74,156,,,,,,,,,,,,,,,,,,,
2047,2,83,5353,22-Nov-23,EB8D,0.000000444,3.19v,0.0000000591,5,14.2,3.2,3.2,207,G72EB8D87,156,,,,,,,,,,,,,,,,,,,
2047,2,84,5355,22-Nov-23,ECF5,0.0000005657,3.19v,0.0000000554,5,14.2,3.2,3.2,211,G72ECF5D3,156,,,,,,,,,,,,,,,,,,,
2047,2,85,5351,22-Nov-23,EB11,0.0000004313,3.19v,0.0000000576,5,14.2,3.2,3.2,203,G72EB1135,155,,,,,,,,,,,,,,,,,,,
2047,2,86,5355,22-Nov-23,ED24,0.0000004701,3.19v,0.0000000577,5,14.2,3.2,3.2,209,G72ED241E,157,,,,,,,,,,,,,,,,,,,
2047,2,87,5354,22-Nov-23,EBEB,0.0000005376,3.19v,0.0000000606,5,14.2,3.2,3.2,207,G72EBEB3F,156,,,,,,,,,,,,,,,,,,,
2047,2,88,5352,22-Nov-23,EB3D,0.0000004321,3.19v,0.0000000528,5,14.2,3.2,3.2,205,G72EB3DB5,156,,,,,,,,,,,,,,,,,,,
2047,2,89,5352,22-Nov-23,EB64,0.0000004599,3.19v,0.0000000597,5,14.2,3.2,3.2,203,G72EB64F2,155,,,,,,,,,,,,,,,,,,,
2047,2,90,5352,22-Nov-23,EB4E,0.0000005048,3.19v,0.0000000564,5,14.2,3.2,3.2,207,G72EB4EAF,156,,,,,,,,,,,,,,,,,,,
2047,2,91,5354,22-Nov-23,EC92,0.0000004959,3.19v,0.000000059,5,14.2,3.2,3.2,210,G72EC9235,155,,,,,,,,,,,,,,,,,,,
2047,2,92,5353,22-Nov-23,EBD2,0.0000004509,3.19v,0.0000000528,5,14.2,3.2,3.2,204,G72EBD21D,154,,,,,,,,,,,,,,,,,,,
2047,2,93,5353,22-Nov-23,EB92,0.0000004448,3.19v,0.0000000577,5,14.2,3.2,3.2,201,G72EB925B,154,,,,,,,,,,,,,,,,,,,
2047,2,94,5355,22-Nov-23,ED29,0.0000005007,3.19v,0.0000000557,5,14.2,3.2,3.2,205,G72ED29E3,154,,,,,,,,,,,,,,,,,,,
2047,2,95,5352,22-Nov-23,EB45,0.0000004558,3.19v,0.0000000565,5,14.2,3.2,3.2,204,G72EB458F,156,,,,,,,,,,,,,,,,,,,
2047,2,96,5351,22-Nov-23,EB19,0.0000004336,3.19v,0.0000000584,5,14.2,3.2,3.2,206,G72EB19F7,154,,,,,,,,,,,,,,,,,,,
2047,2,97,5355,22-Nov-23,ED16,0.0000005808,3.19v,0.0000000591,5,14.2,3.2,3.2,208,G72ED161C,155,,,,,,,,,,,,,,,,,,,
2047,2,98,5353,22-Nov-23,EBD1,0.0000004502,3.19v,0.000000058,5,14.2,3.2,3.2,208,G72EBD1FF,157,,,,,,,,,,,,,,,,,,,
2047,2,99,5354,22-Nov-23,EC57,0.0000004419,3.19v,0.0000000549,5,14.2,3.2,3.2,202,G72EC57C0,156,,,,,,,,,,,,,,,,,,,
2047,2,100,5354,22-Nov-23,EBF5,0.0000005219,3.19v,0.0000000568,5,14.2,3.2,3.2,205,G72EBF5BD,155,,,,,,,,,,,,,,,,,,,
2047,2,101,5353,22-Nov-23,EB97,0.0000005701,3.19v,0.0000000644,5,14.2,3.2,3.2,204,G72EB9764,155,,,,,,,,,,,,,,,,,,,
2047,2,102,5353,22-Nov-23,EB96,0.000000593,3.19v,0.0000000605,5,14.2,3.2,3.2,206,G72EB963A,155,,,,,,,,,,,,,,,,,,,
2047,2,103,5353,22-Nov-23,EBAB,0.0000004495,3.19v,0.000000057,5,14.2,3.2,3.2,203,G72EBAB79,157,,,,,,,,,,,,,,,,,,,
2047,2,104,5351,22-Nov-23,EB1A,0.0000004779,3.19v,0.0000000544,5,14.2,3.2,3.2,204,G72EB1A15,155,,,,,,,,,,,,,,,,,,,
2047,2,105,5355,22-Nov-23,ED1A,0.000000523,3.19v,0.0000000578,5,14.2,3.2,3.2,203,G72ED1ABF,156,,,,,,,,,,,,,,,,,,,
2047,2,106,5355,22-Nov-23,ED1B,0.0000004819,3.19v,0.0000000597,5,14.2,3.2,3.2,207,G72ED1BE1,155,,,,,,,,,,,,,,,,,,,
2047,2,107,5353,22-Nov-23,EBB9,0.0000005107,3.19v,0.0000000542,5,14.2,3.2,3.2,203,G72EBB958,155,,,,,,,,,,,,,,,,,,,
2047,2,108,5351,22-Nov-23,EAEF,0.0000004075,3.19v,0.0000000591,5,14.2,3.2,3.2,202,G72EAEF9A,154,,,,,,,,,,,,,,,,,,,
2047,2,109,5354,22-Nov-23,EC51,0.0000004713,3.19v,0.0000000572,5,14.2,3.2,3.2,202,G72EC511D,155,,,,,,,,,,,,,,,,,,,
2047,2,110,5352,22-Nov-23,EB69,0.0000005756,3.19v,0.0000000572,5,14.2,3.2,3.2,203,G72EB690F,155,,,,,,,,,,,,,,,,,,,
2047,2,111,5351,22-Nov-23,EB25,0.000000428,3.19v,0.0000000562,5,14.2,3.2,3.2,201,G72EB25EA,154,,,,,,,,,,,,,,,,,,,
2047,2,112,5352,22-Nov-23,EB5E,0.0000004408,3.19v,0.0000000613,5,14.2,3.2,3.2,206,G72EB5E32,156,,,,,,,,,,,,,,,,,,,
2047,2,113,5353,22-Nov-23,EBB7,0.0000004558,3.19v,0.0000000553,5,14.2,3.2,3.2,204,G72EBB747,154,,,,,,,,,,,,,,,,,,,
2047,2,114,5351,22-Nov-23,EAE4,0.0000005317,3.19v,0.0000000577,5,14.2,3.2,3.2,210,G72EAE4BA,154,,,,,,,,,,,,,,,,,,,
2047,2,115,5354,22-Nov-23,EC6B,0.0000004382,3.19v,0.0000000554,5,14.2,3.2,3.2,204,G72EC6BDD,155,,,,,,,,,,,,,,,,,,,
2047,2,116,5351,22-Nov-23,EAFD,0.0000004586,3.19v,0.0000000615,5,14.2,3.2,3.2,202,G72EAFDBB,156,,,,,,,,,,,,,,,,,,,
2047,2,117,5355,22-Nov-23,ECD3,0.0000004705,3.19v,0.0000000598,5,14.2,3.2,3.2,205,G72ECD32D,153,,,,,,,,,,,,,,,,,,,
2047,2,118,5352,22-Nov-23,EB4D,0.0000004981,3.19v,0.0000000569,5,14.2,3.2,3.2,203,G72EB4D4D,156,,,,,,,,,,,,,,,,,,,
2047,2,119,5355,22-Nov-23,ED37,0.0000004497,3.19v,0.0000000564,5,14.2,3.2,3.2,203,G72ED3761,153,,,,,,,,,,,,,,,,,,,
2047,2,120,5355,22-Nov-23,ED3D,0.0000004803,3.19v,0.0000000561,5,14.2,3.2,3.2,206,G72ED3D1F,153,,,,,,,,,,,,,,,,,,,
2047,2,121,5353,22-Nov-23,EB7B,0.0000005819,3.19v,0.000000057,5,14.2,3.2,3.2,206,G72EB7B2E,155,,,,,,,,,,,,,,,,,,,
2047,2,122,5351,22-Nov-23,EAE6,0.0000004329,3.19v,0.0000000609,5,14.2,3.2,3.2,204,G72EAE606,156,,,,,,,,,,,,,,,,,,,
2047,2,123,5355,22-Nov-23,ECBA,0.0000004798,3.19v,0.0000000566,5,14.2,3.2,3.2,206,G72ECBAD4,153,,,,,,,,,,,,,,,,,,,
2047,2,124,5352,22-Nov-23,EB5C,0.0000004651,3.19v,0.0000000577,5,14.2,3.2,3.2,205,G72EB5C8E,156,,,,,,,,,,,,,,,,,,,
2047,2,125,5352,22-Nov-23,EB74,0.0000004779,3.19v,0.0000000598,5,14.2,3.2,3.2,203,G72EB746F,154,,,,,,,,,,,,,,,,,,,
2047,2,126,5355,22-Nov-23,ED2C,0.0000006091,3.19v,0.0000000575,5,14.2,3.2,3.2,206,G72ED2CDC,154,,,,,,,,,,,,,,,,,,,
2047,2,127,5351,22-Nov-23,EB2C,0.0000004238,3.19v,0.0000000556,5,14.2,3.2,3.2,204,G72EB2C76,155,,,,,,,,,,,,,,,,,,,
2047,2,128,5354,22-Nov-23,EC96,0.0000004835,3.19v,0.0000000582,5,14.2,3.2,3.2,205,G72EC9654,153,,,,,,,,,,,,,,,,,,,
2047,2,129,5355,22-Nov-23,ED44,0.0000004452,3.19v,0.000000056,5,14.2,3.2,3.2,204,G72ED447B,155,,,,,,,,,,,,,,,,,,,
2047,2,130,5353,22-Nov-23,EBAD,0.0000005213,3.19v,0.0000000573,5,14.2,3.2,3.2,207,G72EBADA4,156,,,,,,,,,,,,,,,,,,,
2047,2,131,5351,22-Nov-23,EAE9,0.0000006652,3.19v,0.0000000585,5,14.2,3.2,3.2,205,G72EAE947,156,,,,,,,,,,,,,,,,,,,
2047,2,132,5352,22-Nov-23,EB79,0.0000004828,3.19v,0.0000000589,5,14.2,3.2,3.2,205,G72EB7992,155,,,,,,,,,,,,,,,,,,,
2047,2,133,5355,22-Nov-23,ECD4,0.0000004392,3.19v,0.0000000576,5,14.2,3.2,3.2,207,G72ECD4AE,153,,,,,,,,,,,,,,,,,,,
2047,2,134,5355,22-Nov-23,ECD5,0.0000004474,3.19v,0.000000059,5,14.2,3.2,3.2,207,G72ECD5F0,154,,,,,,,,,,,,,,,,,,,
2047,2,135,5355,22-Nov-23,ED43,0.0000004382,3.19v,0.0000000564,5,14.2,3.2,3.2,202,G72ED43F8,156,,,,,,,,,,,,,,,,,,,
2047,2,136,5351,22-Nov-23,EAEC,0.0000004306,3.19v,0.0000000583,5,14.2,3.2,3.2,204,G72EAEC78,156,,,,,,,,,,,,,,,,,,,
2047,2,137,5355,22-Nov-23,ED23,0.0000004448,3.19v,0.0000000564,5,14.2,3.2,3.2,206,G72ED239D,156,,,,,,,,,,,,,,,,,,,
2047,2,138,5354,22-Nov-23,EC85,0.0000004898,3.19v,0.0000000559,5,14.2,3.2,3.2,207,G72EC852B,156,,,,,,,,,,,,,,,,,,,
2047,2,139,5354,22-Nov-23,ECAE,0.0000004828,3.19v,0.0000000577,5,14.2,3.2,3.2,203,G72ECAE28,155,,,,,,,,,,,,,,,,,,,
2047,2,140,5352,22-Nov-23,EB50,0.0000004552,3.19v,0.0000000571,5,14.2,3.2,3.2,199,G72EB502D,153,,,,,,,,,,,,,,,,,,,
2047,2,141,5351,22-Nov-23,EB24,0.0000004508,3.19v,0.0000000556,5,14.2,3.2,3.2,205,G72EB24B4,155,,,,,,,,,,,,,,,,,,,
2047,2,142,5354,22-Nov-23,EC55,0.000000438,3.19v,0.0000000552,5,14.2,3.2,3.2,207,G72EC557C,156,,,,,,,,,,,,,,,,,,,
2047,2,143,5353,22-Nov-23,EBBD,0.0000004993,3.19v,0.0000000511,5,14.2,3.2,3.2,205,G72EBBD39,153,,,,,,,,,,,,,,,,,,,
2047,2,144,5353,22-Nov-23,EBC5,0.0000004417,3.19v,0.0000000526,5,14.2,3.2,3.2,205,G72EBC503,156,,,,,,,,,,,,,,,,,,,
2047,2,145,5354,22-Nov-23,EC15,0.0000004574,3.19v,0.0000000559,5,14.2,3.2,3.2,205,G72EC153A,155,,,,,,,,,,,,,,,,,,,
2047,2,146,5355,22-Nov-23,ED32,0.0000004679,3.19v,0.0000000535,5,14.2,3.2,3.2,205,G72ED325E,155,,,,,,,,,,,,,,,,,,,
2047,2,147,5353,22-Nov-23,EBA2,0.0000004547,3.19v,0.0000000563,5,14.2,3.2,3.2,206,G72EBA2E5,155,,,,,,,,,,,,,,,,,,,
2047,2,148,5354,22-Nov-23,EC59,0.0000004128,3.19v,0.000000058,5,14.2,3.2,3.2,206,G72EC59DF,154,,,,,,,,,,,,,,,,,,,
2047,2,149,5352,22-Nov-23,EB49,0.0000005172,3.19v,0.0000000587,5,14.2,3.2,3.2,204,G72EB492C,155,,,,,,,,,,,,,,,,,,,
2047,2,150,5352,22-Nov-23,EB58,0.0000004621,3.19v,0.0000000575,5,14.2,3.2,3.2,203,G72EB58EF,154,,,,,,,,,,,,,,,,,,,
2047,2,151,5352,22-Nov-23,EB55,0.0000004628,3.19v,0.0000000569,5,14.2,3.2,3.2,203,G72EB5512,155,,,,,,,,,,,,,,,,,,,
2047,2,152,5353,22-Nov-23,EB94,0.0000004749,3.19v,0.0000000596,5,14.2,3.2,3.2,206,G72EB9486,156,,,,,,,,,,,,,,,,,,,
2047,2,153,5352,22-Nov-23,EB68,0.0000005056,3.19v,0.0000000609,5,14.2,3.2,3.2,203,G72EB6851,156,,,,,,,,,,,,,,,,,,,
2047,2,154,5354,22-Nov-23,EC2B,0.0000004577,3.19v,0.000000057,5,14.2,3.2,3.2,202,G72EC2B9B,155,,,,,,,,,,,,,,,,,,,
2047,2,155,5351,22-Nov-23,EAE3,0.000000632,3.19v,0.0000000597,5,14.2,3.2,3.2,206,G72EAE339,153,,,,,,,,,,,,,,,,,,,
2047,2,156,5354,22-Nov-23,EBDD,0.0000005247,3.19v,0.0000000583,5,14.2,3.2,3.2,205,G72EBDD5C,154,,,,,,,,,,,,,,,,,,,
2047,2,157,5351,22-Nov-23,EB1B,0.0000004042,3.19v,0.0000000582,5,14.2,3.2,3.2,205,G72EB1B4B,155,,,,,,,,,,,,,,,,,,,
2047,2,158,5352,22-Nov-23,EB41,0.0000005913,3.19v,0.0000000544,5,14.2,3.2,3.2,202,G72EB41EE,157,,,,,,,,,,,,,,,,,,,
2047,2,159,5355,22-Nov-23,ED0B,0.0000005358,3.19v,0.0000000579,5,14.2,3.2,3.2,209,G72ED0B7C,154,,,,,,,,,,,,,,,,,,,
2047,2,160,5355,22-Nov-23,ED09,0.0000004587,3.19v,0.0000000591,5,14.2,3.2,3.2,205,G72ED09C0,156,,,,,,,,,,,,,,,,,,,
2047,2,161,5352,22-Nov-23,EB5B,0.0000004823,3.19v,0.0000000595,5,14.2,3.2,3.2,206,G72EB5B0D,154,,,,,,,,,,,,,,,,,,,
2047,2,162,5354,22-Nov-23,ECAC,0.0000004793,3.19v,0.0000000609,5,14.2,3.2,3.2,205,G72ECAC94,155,,,,,,,,,,,,,,,,,,,
2047,2,163,5353,22-Nov-23,EBB3,0.00000043,3.19v,0.0000000582,5,14.2,3.2,3.2,203,G72EBB326,155,,,,,,,,,,,,,,,,,,,
2047,2,164,5351,22-Nov-23,EB12,0.0000005341,3.19v,0.0000000598,5,14.2,3.2,3.2,204,G72EB12D7,154,,,,,,,,,,,,,,,,,,,
2047,2,165,5415,22-Nov-23,84B1,,3.19v,,5,14.2,3.2,3.2,203,G7284B1D8,157,,,,,,,,,,,,,,,,,,,
2047,2,166,5354,22-Nov-23,EC49,0.0000004439,3.19v,0.0000000561,5,14.2,3.2,3.2,208,G72EC4942,156,,,,,,,,,,,,,,,,,,,
2047,2,167,5352,22-Nov-23,EB6B,0.0000004767,3.19v,0.0000000599,5,14.2,3.2,3.2,208,G72EB6BB3,155,,,,,,,,,,,,,,,,,,,
2047,2,168,5351,22-Nov-23,EB09,0.0000004679,3.19v,0.0000000581,5,14.2,3.2,3.2,209,G72EB096A,153,,,,,,,,,,,,,,,,,,,
2047,2,169,5355,22-Nov-23,ED21,0.000000448,3.19v,0.0000000542,5,14.2,3.2,3.2,208,G72ED2121,154,,,,,,,,,,,,,,,,,,,
2047,2,170,5353,22-Nov-23,EBA9,0.0000004291,3.19v,0.0000000573,5,14.2,3.2,3.2,208,G72EBA9C5,156,,,,,,,,,,,,,,,,,,,
2047,2,171,5353,22-Nov-23,EBD3,0.0000004525,3.19v,0.0000000557,5,14.2,3.2,3.2,210,G72EBD343,155,,,,,,,,,,,,,,,,,,,
2047,2,172,5351,22-Nov-23,EB21,0.0000004923,3.19v,0.0000000571,5,14.2,3.2,3.2,205,G72EB218B,156,,,,,,,,,,,,,,,,,,,
2047,2,173,5355,22-Nov-23,ED2D,0.0000006011,3.19v,0.0000000532,5,14.2,3.2,3.2,209,G72ED2D82,155,,,,,,,,,,,,,,,,,,,
2047,2,174,5352,22-Nov-23,EB36,0.000000463,3.19v,0.0000000526,5,14.2,3.2,3.2,202,G72EB3695,156,,,,,,,,,,,,,,,,,,,
2047,2,175,5354,22-Nov-23,EC54,0.0000004615,3.19v,0.0000000537,5,14.2,3.2,3.2,207,G72EC5422,154,,,,,,,,,,,,,,,,,,,
2047,2,176,5352,22-Nov-23,EB35,0.0000004323,3.19v,0.0000000527,5,14.2,3.2,3.2,208,G72EB3577,155,,,,,,,,,,,,,,,,,,,
2047,2,177,5354,22-Nov-23,ECA9,0.0000004641,3.19v,0.0000000588,5,14.2,3.2,3.2,207,G72ECA9AB,155,,,,,,,,,,,,,,,,,,,
2047,2,178,5351,22-Nov-23,EB16,0.0000004641,3.19v,0.0000000563,5,14.2,3.2,3.2,204,G72EB16B6,156,,,,,,,,,,,,,,,,,,,
2047,2,179,5352,22-Nov-23,EB5A,0.0000004419,3.19v,0.0000000563,5,14.2,3.2,3.2,204,G72EB5A53,154,,,,,,,,,,,,,,,,,,,
2047,2,180,5354,22-Nov-23,EC9A,0.0000004329,3.19v,0.0000000568,5,14.2,3.2,3.2,205,G72EC9AF7,153,,,,,,,,,,,,,,,,,,,
2047,2,181,5351,22-Nov-23,EB0A,0.0000004408,3.19v,0.0000000566,5,14.2,3.2,3.2,204,G72EB0A88,157,,,,,,,,,,,,,,,,,,,
2047,2,182,5353,22-Nov-23,EBB4,0.0000005008,3.19v,0.0000000581,5,14.2,3.2,3.2,204,G72EBB4A5,154,,,,,,,,,,,,,,,,,,,
2047,2,183,5354,22-Nov-23,EC53,0.0000004753,3.19v,0.0000000565,5,14.2,3.2,3.2,205,G72EC53A1,153,,,,,,,,,,,,,,,,,,,
2047,2,184,5351,22-Nov-23,EB26,0.000000453,3.19v,0.000000057,5,14.2,3.2,3.2,206,G72EB2608,155,,,,,,,,,,,,,,,,,,,
2047,2,185,5351,22-Nov-23,EB22,0.0000004383,3.19v,0.0000000576,5,14.2,3.2,3.2,206,G72EB2269,155,,,,,,,,,,,,,,,,,,,
2047,2,186,5353,22-Nov-23,EB85,0.0000004168,3.19v,0.0000000581,5,14.2,3.2,3.2,198,G72EB8545,155,,,,,,,,,,,,,,,,,,,
2047,2,187,5352,22-Nov-23,EB5F,0.0000004588,3.19v,0.0000000596,5,14.2,3.2,3.2,208,G72EB5F6C,153,,,,,,,,,,,,,,,,,,,
2047,2,188,5355,22-Nov-23,ECC5,0.0000004339,3.19v,0.0000000589,5,14.2,3.2,3.2,205,G72ECC56D,155,,,,,,,,,,,,,,,,,,,
2047,2,189,5351,22-Nov-23,EB31,0.0000005283,3.19v,0.000000056,5,14.2,3.2,3.2,204,G72EB3116,154,,,,,,,,,,,,,,,,,,,
2047,2,190,5355,22-Nov-23,ED25,0.0000004613,3.19v,0.0000000561,5,14.2,3.2,3.2,206,G72ED2540,155,,,,,,,,,,,,,,,,,,,
2047,2,191,5354,22-Nov-23,EC97,0.000000432,3.19v,0.0000000615,5,14.2,3.2,3.2,210,G72EC970A,155,,,,,,,,,,,,,,,,,,,
2047,2,192,5355,22-Nov-23,ECBB,0.0000004392,3.19v,0.0000000581,5,14.2,3.2,3.2,208,G72ECBB8A,157,,,,,,,,,,,,,,,,,,,
2047,2,193,5351,22-Nov-23,EB2D,0.000000448,3.19v,0.0000000562,5,14.2,3.2,3.2,204,G72EB2D28,154,,,,,,,,,,,,,,,,,,,
2047,2,194,5352,22-Nov-23,EB62,0.0000004525,3.19v,0.0000000595,5,14.2,3.2,3.2,205,G72EB622F,155,,,,,,,,,,,,,,,,,,,
2047,2,195,5353,22-Nov-23,EBD6,0.0000004691,3.19v,0.0000000525,5,14.2,3.2,3.2,209,G72EBD67C,155,,,,,,,,,,,,,,,,,,,
2047,2,196,5353,22-Nov-23,EB89,0.0000004667,3.19v,0.0000000562,5,14.2,3.2,3.2,201,G72EB89E6,154,,,,,,,,,,,,,,,,,,,
2047,2,197,5352,22-Nov-23,EB56,0.0000004563,3.19v,0.0000000578,5,14.2,3.2,3.2,204,G72EB56F0,154,,,,,,,,,,,,,,,,,,,
2047,2,198,5353,22-Nov-23,EBBB,0.0000004731,3.19v,0.000000051,5,14.2,3.2,3.2,206,G72EBBBE4,156,,,,,,,,,,,,,,,,,,,
2047,2,199,5352,22-Nov-23,EB4C,0.0000004233,3.19v,0.0000000565,5,14.2,3.2,3.2,205,G72EB4C13,154,,,,,,,,,,,,,,,,,,,
2047,2,200,5351,22-Nov-23,EB23,0.0000004336,3.19v,0.0000000571,5,14.2,3.2,3.2,207,G72EB2337,154,,,,,,,,,,,,,,,,,,,
2047,2,201,5354,22-Nov-23,ECA4,0.0000004245,3.19v,0.0000000557,5,14.2,3.2,3.2,204,G72ECA456,154,,,,,,,,,,,,,,,,,,,
2047,2,202,5351,22-Nov-23,EB29,0.00000045,3.19v,0.000000058,5,14.2,3.2,3.2,209,G72EB2949,155,,,,,,,,,,,,,,,,,,,
2047,2,203,5353,22-Nov-23,EBA4,0.000000458,3.19v,0.000000056,5,14.2,3.2,3.2,208,G72EBA438,155,,,,,,,,,,,,,,,,,,,
2047,2,204,5351,22-Nov-23,EB2E,0.0000005074,3.19v,0.0000000567,5,14.2,3.2,3.2,207,G72EB2ECA,155,,,,,,,,,,,,,,,,,,,
2047,2,205,5354,22-Nov-23,ECA3,0.0000004891,3.19v,0.0000000577,5,14.2,3.2,3.2,203,G72ECA3D5,154,,,,,,,,,,,,,,,,,,,
2047,2,206,5354,22-Nov-23,ECA2,0.0000004882,3.19v,0.0000000579,5,14.2,3.2,3.2,203,G72ECA28B,155,,,,,,,,,,,,,,,,,,,
2047,2,207,5354,22-Nov-23,EC25,0.0000004394,3.19v,0.000000058,5,14.2,3.2,3.2,207,G72EC2584,155,,,,,,,,,,,,,,,,,,,
2047,2,208,5353,22-Nov-23,EB99,0.0000004673,3.19v,0.000000061,5,14.2,3.2,3.2,205,G72EB997B,154,,,,,,,,,,,,,,,,,,,
2047,2,209,5353,22-Nov-23,EBB5,0.0000004355,3.19v,0.0000000553,5,14.2,3.2,3.2,203,G72EBB5FB,156,,,,,,,,,,,,,,,,,,,
2047,2,210,5351,22-Nov-23,EAE2,0.0000005535,3.19v,0.0000000587,5,14.2,3.2,3.2,207,G72EAE267,153,,,,,,,,,,,,,,,,,,,
2047,2,211,5355,22-Nov-23,ECE9,0.0000004682,3.19v,0.000000057,5,14.2,3.2,3.2,205,G72ECE9ED,155,,,,,,,,,,,,,,,,,,,
2047,2,212,5355,22-Nov-23,ECBD,0.0000004591,3.19v,0.0000000593,5,14.2,3.2,3.2,204,G72ECBD57,155,,,,,,,,,,,,,,,,,,,
2047,2,213,5355,22-Nov-23,ED42,0.0000004199,3.19v,0.0000000555,5,14.2,3.2,3.2,205,G72ED42A6,153,,,,,,,,,,,,,,,,,,,
2047,2,214,5351,22-Nov-23,EADF,0.0000004955,3.19v,0.0000000617,5,14.2,3.2,3.2,205,G72EADF24,154,,,,,,,,,,,,,,,,,,,
2047,2,215,5354,22-Nov-23,EC69,0.0000004315,3.19v,0.0000000549,5,14.2,3.2,3.2,208,G72EC6961,153,,,,,,,,,,,,,,,,,,,
2047,2,216,5352,22-Nov-23,EB75,0.0000004537,3.19v,0.0000000569,5,14.2,3.2,3.2,204,G72EB7531,154,,,,,,,,,,,,,,,,,,,
2047,2,217,5351,22-Nov-23,EAF4,0.000000434,3.19v,0.0000000599,5,14.2,3.2,3.2,207,G72EAF427,155,,,,,,,,,,,,,,,,,,,
2047,2,218,5354,22-Nov-23,EC94,0.0000004464,3.19v,0.0000000553,5,14.2,3.2,3.2,206,G72EC94E8,154,,,,,,,,,,,,,,,,,,,
2047,2,219,5353,22-Nov-23,EB7A,0.0000004928,3.19v,0.0000000608,5,14.2,3.2,3.2,207,G72EB7A70,153,,,,,,,,,,,,,,,,,,,
2047,2,220,5354,22-Nov-23,EC8D,0.0000004465,3.19v,0.0000000576,5,14.2,3.2,3.2,208,G72EC8DE9,154,,,,,,,,,,,,,,,,,,,
2047,2,221,5355,22-Nov-23,ED22,0.0000004734,3.19v,0.0000000557,5,14.2,3.2,3.2,210,G72ED22C3,154,,,,,,,,,,,,,,,,,,,
2047,2,222,5352,22-Nov-23,EB34,0.0000004902,3.19v,0.0000000526,5,14.2,3.2,3.2,206,G72EB3429,155,,,,,,,,,,,,,,,,,,,
2047,2,223,5353,22-Nov-23,EB9B,0.0000004318,3.19v,0.0000000615,5,14.2,3.2,3.2,204,G72EB9BC7,156,,,,,,,,,,,,,,,,,,,
2047,2,224,5351,22-Nov-23,EB15,0.0000004096,3.19v,0.0000000592,5,14.2,3.2,3.2,207,G72EB1554,154,,,,,,,,,,,,,,,,,,,
2047,2,225,5352,22-Nov-23,EB73,0.0000004552,3.19v,0.0000000613,5,14.2,3.2,3.2,207,G72EB73EC,154,,,,,,,,,,,,,,,,,,,
2047,3,1,5352,22-Nov-23,EB51,0.0000004503,3.19v,0.000000058,5,14.2,3.2,3.2,203,G72EB5173,155,,,,,,,,,,,,,,,,,,,
2047,3,2,5352,22-Nov-23,EB32,0.000000438,3.19v,0.0000000528,5,14.2,3.2,3.2,202,G72EB32F4,155,,,,,,,,,,,,,,,,,,,
2047,3,3,5351,22-Nov-23,EAF7,0.0000005197,3.19v,0.0000000599,5,14.2,3.2,3.2,207,G72EAF7C5,154,,,,,,,,,,,,,,,,,,,
2047,3,4,5355,22-Nov-23,ECB3,0.0000005097,3.19v,0.0000000577,5,14.2,3.2,3.2,205,G72ECB348,154,,,,,,,,,,,,,,,,,,,
2047,3,5,5353,22-Nov-23,EBAC,0.0000004961,3.19v,0.0000000581,5,14.2,3.2,3.2,204,G72EBACFA,155,,,,,,,,,,,,,,,,,,,
2047,3,6,5354,22-Nov-23,EC5D,0.0000004626,3.19v,0.0000000582,5,14.2,3.2,3.2,204,G72EC5DBE,155,,,,,,,,,,,,,,,,,,,
2047,3,7,5353,22-Nov-23,EB7D,0.0000004559,3.19v,0.0000000599,5,14.2,3.2,3.2,204,G72EB7DF3,156,,,,,,,,,,,,,,,,,,,
2047,3,8,5351,22-Nov-23,EAF2,0.0000008319,3.19v,0.0000000625,5,14.2,3.2,3.2,205,G72EAF2FA,155,,,,,,,,,,,,,,,,,,,
2047,3,9,5353,22-Nov-23,EB9D,0.0000005983,3.19v,0.0000000583,5,14.2,3.2,3.2,204,G72EB9D1A,155,,,,,,,,,,,,,,,,,,,
2047,3,10,5354,22-Nov-23,EC6A,0.0000004882,3.19v,0.0000000577,5,14.2,3.2,3.2,206,G72EC6A83,156,,,,,,,,,,,,,,,,,,,